Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
AALI,Astra Agro Lestari Tbk.,1997-12-09,1924688333,Utama,Consumer Non-Cyclicals,12875,24780362287375,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ABBA,Mahaka Media Tbk.,2002-04-03,3935892857,Pengembangan,Consumer Cyclicals,244,960357857108,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-04-03,2022-04-16
ABDA,Asuransi Bina Dana Arta Tbk.,1989-07-06,620806680,Pengembangan,Financials,5975,3709319913000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ABMM,ABM Investama Tbk.,2011-12-06,2753165000,Utama,Industrials,2520,6937975800000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-12-06,2022-04-16
ACES,Ace Hardware Indonesia Tbk.,2007-11-06,17150000000,Utama,Consumer Cyclicals,1145,19636750000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-11-06,2022-04-16
ACST,Acset Indonusa Tbk.,2013-06-24,12675160000,Utama,Infrastructures,180,2281528800000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-24,2022-04-16
ADCP,Adhi Commuter Properti Tbk.,2021-05-21,22222222200,Utama,Properties & Real Estate,82,1822222220400,2022-02-21 09:00:00,2022-04-15 15:59:00,2021-05-21 09:00:00,2022-04-15 16:00:00,2021-05-21,2022-04-16
ADES,Akasha Wira International Tbk.,1994-06-13,589896800,Pengembangan,Consumer Non-Cyclicals,3680,2170820224000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ADHI,Adhi Karya (Persero) Tbk.,2004-03-18,3560849376,Utama,Infrastructures,700,2492594563200,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2004-03-18,2022-04-16
ADMF,Adira Dinamika Multi Finance T,2004-03-31,1000000000,Utama,Financials,8000,8000000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2004-03-31,2022-04-16
ADMG,Polychem Indonesia Tbk,1993-10-20,3889179559,Utama,Basic Materials,183,711719859297,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ADMR,Adaro Minerals Indonesia Tbk.,2022-01-03,40882331500,Pengembangan,Energy,2860,116923468090000,2022-01-03 09:00:00,2022-04-15 15:59:00,2022-01-03 09:00:00,2022-04-15 16:00:00,2022-01-03,2022-04-16
ADRO,Adaro Energy Indonesia Tbk.,2008-07-16,31985962000,Utama,Energy,3310,105873534220000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2008-07-16,2022-04-16
AGAR,Asia Sejahtera Mina Tbk.,2019-12-02,1000000000,Pengembangan,Consumer Non-Cyclicals,312,312000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-12-02,2022-04-16
AGII,Aneka Gas Industri Tbk.,2016-09-28,3066660000,Utama,Basic Materials,2450,7513317000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2016-09-28,2022-04-16
AGRO,Bank Raya Indonesia Tbk.,2003-08-08,22520054593,Utama,Financials,1060,23871257868580,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-08-08,2022-04-16
AGRS,Bank IBK Indonesia Tbk.,2014-12-22,17481603282,Pengembangan,Financials,129,2255126823378,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-12-22,2022-04-16
AHAP,Asuransi Harta Aman Pratama Tb,1990-09-14,2940000000,Pengembangan,Financials,66,194040000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
AIMS,Akbar Indo Makmur Stimec Tbk,2001-07-20,220000000,Pengembangan,Energy,284,62480000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-07-20,2022-04-16
AISA,FKS Food Sejahtera Tbk.,1997-06-11,9311800000,Utama,Consumer Non-Cyclicals,175,1629565000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
AKKU,Anugerah Kagum Karya Utama Tbk,2004-11-01,6449463636,Pengembangan,Consumer Cyclicals,50,322473181800,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2004-11-01,2022-04-16
AKPI,Argha Karya Prima Industry Tbk,1992-12-18,612248000,Pengembangan,Basic Materials,950,581635600000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
AKRA,AKR Corporindo Tbk.,1994-10-03,20073474600,Utama,Energy,930,18668331378000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
AKSI,Mineral Sumberdaya Mandiri Tbk,2001-07-13,720000000,Pengembangan,Transportation & Logistic,446,321120000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-07-13,2022-04-16
ALDO,Alkindo Naratama Tbk.,2011-07-12,1316856020,Pengembangan,Basic Materials,1030,1356361700600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-07-12,2022-04-16
ALKA,Alakasa Industrindo Tbk,1990-07-12,507665055,Pengembangan,Basic Materials,284,144176875620,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ALMI,Alumindo Light Metal Industry ,1997-01-02,3816000000,Pengembangan,Basic Materials,280,1068480000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ALTO,Tri Banyan Tirta Tbk.,2012-07-10,2191870558,Utama,Consumer Non-Cyclicals,210,460292817180,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-07-10,2022-04-16
AMAG,Asuransi Multi Artha Guna Tbk.,2005-12-23,5001552516,Pengembangan,Financials,388,1940602376208,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2005-12-23,2022-04-16
AMAN,Makmur Berkah Amanda Tbk.,2020-03-13,3873500000,Utama,Properties & Real Estate,525,2033587500000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-03-13,2022-04-16
AMAR,Bank Amar Indonesia Tbk.,2020-01-09,13681871000,Pengembangan,Financials,384,5253838464000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-01-09,2022-04-16
AMFG,Asahimas Flat Glass Tbk.,1995-11-08,434000000,Utama,Industrials,6025,2614850000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
AMIN,Ateliers Mecaniques D Indonesi,2015-12-10,1080000000,Pengembangan,Industrials,160,172800000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2015-12-10,2022-04-16
AMOR,Ashmore Asset Management Indon,2020-01-14,2222222400,Pengembangan,Financials,1505,3344444712000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-01-14,2022-04-16
AMRT,Sumber Alfaria Trijaya Tbk.,2009-01-15,41524501700,Utama,Consumer Non-Cyclicals,1720,71422142924000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2009-01-15,2022-04-16
ANDI,Andira Agro Tbk.,2018-08-16,9350000000,Pengembangan,Consumer Non-Cyclicals,50,467500000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-08-16,2022-04-16
ANJT,Austindo Nusantara Jaya Tbk.,2013-05-08,3354175000,Utama,Consumer Non-Cyclicals,1015,3404487625000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-05-08,2022-04-16
ANTM,Aneka Tambang Tbk.,1997-11-27,24030764725,Utama,Basic Materials,2780,66805525935500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
APEX,Apexindo Pratama Duta Tbk.,2013-06-05,2796804997,Pengembangan,Energy,510,1426370548470,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-05,2022-04-16
APIC,Pacific Strategic Financial Tb,2002-12-18,11766313488,Pengembangan,Financials,1075,12648786999600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-12-18,2022-04-16
APII,Arita Prima Indonesia Tbk.,2013-10-29,1075760000,Pengembangan,Industrials,186,200091360000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-10-29,2022-04-16
APLI,Asiaplast Industries Tbk.,2000-05-01,1362671400,Utama,Basic Materials,190,258907566000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
APLN,Agung Podomoro Land Tbk.,2010-11-11,22699326779,Utama,Properties & Real Estate,113,2565023926027,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-11-11,2022-04-16
ARCI,Archi Indonesia Tbk.,2021-06-28,24835000000,Utama,Basic Materials,466,11573110000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-06-28 09:00:00,2022-04-15 16:00:00,2021-06-28,2022-04-16
ARGO,Argo Pantes Tbk,1991-01-07,335557450,Pengembangan,Consumer Cyclicals,1370,459713706500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ARII,Atlas Resources Tbk.,2011-11-08,3131000000,Pengembangan,Energy,246,770226000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-11-08,2022-04-16
ARKA,Arkha Jayanti Persada Tbk.,2019-07-10,2000000000,Pengembangan,Industrials,50,100000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-07-10,2022-04-16
ARMY,Armidian Karyatama Tbk.,2017-06-21,9006250000,Pengembangan,Properties & Real Estate,50,450312500000,,,,,2017-06-21,2022-04-16
ARNA,Arwana Citramulia Tbk.,2001-07-17,7341430976,Utama,Industrials,955,7011066582080,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-07-17,2022-04-16
ARTA,Arthavest Tbk,2002-11-05,446674175,Pengembangan,Consumer Cyclicals,1790,799546773250,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-11-05,2022-04-16
ARTI,Ratu Prabu Energi Tbk,2003-04-30,7840000000,Utama,Energy,50,392000000000,2021-11-01 09:00:00,2021-12-03 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-04-30,2022-04-16
ARTO,Bank Jago Tbk.,2016-01-12,13717687500,Pengembangan,Financials,13000,178329937500000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2016-01-12,2022-04-16
ASBI,Asuransi Bintang Tbk.,1989-11-29,348386472,Pengembangan,Financials,298,103819168656,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ASDM,Asuransi Dayin Mitra Tbk.,1989-12-15,192000000,Utama,Financials,995,191040000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ASGR,Astra Graphia Tbk.,1989-11-15,1348780500,Utama,Industrials,975,1315060987500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ASII,Astra International Tbk.,1990-04-04,40483553140,Utama,Industrials,6875,278324427837500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ASJT,Asuransi Jasa Tania Tbk.,2003-12-23,1288890696,Pengembangan,Financials,128,164978009088,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-12-23,2022-04-16
ASLC,Autopedia Sukses Lestari Tbk.,2022-01-25,12746354780,Pengembangan,Consumer Cyclicals,216,2753212632480,2022-01-25 09:00:00,2022-04-15 15:59:00,2022-01-25 09:00:00,2022-04-15 16:00:00,2022-01-25,2022-04-16
ASMI,Asuransi Maximus Graha Persada,2014-01-16,8958380460,Utama,Financials,173,1549799819580,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-01-16,2022-04-16
ASPI,Andalan Sakti Primaindo Tbk.,2020-02-17,681794825,Pengembangan,Properties & Real Estate,75,51134611875,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-02-17,2022-04-16
ASRI,Alam Sutera Realty Tbk.,2007-12-18,19649411888,Utama,Properties & Real Estate,164,3222503549632,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-12-18,2022-04-16
ASRM,Asuransi Ramayana Tbk.,1990-03-19,304283840,Pengembangan,Financials,1625,494461240000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
ASSA,Adi Sarana Armada Tbk.,2012-11-12,3565786162,Utama,Transportation & Logistic,2570,9164070436340,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-11-12,2022-04-16
ATAP,Trimitra Prawara Goldland Tbk.,2020-12-11,1250000000,Pengembangan,Properties & Real Estate,123,153750000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-12-11 09:00:00,2022-04-15 16:00:00,2020-12-11,2022-04-16
ATIC,Anabatic Technologies Tbk.,2015-07-08,2315361355,Utama,Technology,478,1106742727690,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2015-07-08,2022-04-16
AUTO,Astra Otoparts Tbk.,1998-06-15,4819733000,Utama,Consumer Cyclicals,1185,5711383605000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
AVIA,Avia Avian Tbk.,2021-12-08,61953555600,Utama,Basic Materials,790,48943308924000,2021-12-08 09:00:00,2022-04-15 15:59:00,2021-12-08 09:00:00,2022-04-15 16:00:00,2021-12-08,2022-04-16
AYLS,Agro Yasa Lestari Tbk.,2020-02-12,853423236,Pengembangan,Basic Materials,300,256026970800,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-02-12,2022-04-16
BABP,Bank MNC Internasional Tbk.,2002-07-15,31068563770,Pengembangan,Financials,162,5033107330740,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-07-15,2022-04-16
BACA,Bank Capital Indonesia Tbk.,2007-10-04,7007631839,Pengembangan,Financials,185,1296411890215,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-10-04,2022-04-16
BAJA,Saranacentral Bajatama Tbk.,2011-12-21,1800000000,Pengembangan,Basic Materials,324,583200000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-12-21,2022-04-16
BALI,Bali Towerindo Sentra Tbk.,2014-03-13,3934592500,Utama,Infrastructures,785,3088655112500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-03-13,2022-04-16
BANK,Bank Aladin Syariah Tbk.,2021-02-01,13134311698,Pengembangan,Financials,2140,28107427033720,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-02-01 09:00:00,2022-04-15 16:00:00,2021-02-01,2022-04-16
BAPA,Bekasi Asri Pemula Tbk.,2008-01-14,661784520,Utama,Properties & Real Estate,105,69487374600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2008-01-14,2022-04-16
BAPI,Bhakti Agung Propertindo Tbk.,2019-09-16,5591752986,Pengembangan,Properties & Real Estate,50,279587649300,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-09-16,2022-04-16
BATA,Sepatu Bata Tbk.,1982-03-24,1300000000,Utama,Consumer Cyclicals,460,598000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BAUT,Mitra Angkasa Sejahtera Tbk.,2022-01-28,4800000000,Pengembangan,Consumer Cyclicals,61,292800000000,2022-01-28 09:00:00,2022-04-15 15:59:00,2022-01-28 09:00:00,2022-04-15 16:00:00,2022-01-28,2022-04-16
BAYU,Bayu Buana Tbk,1989-10-30,353220780,Pengembangan,Consumer Cyclicals,1095,386776754100,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BBCA,Bank Central Asia Tbk.,2000-05-31,122042299500,Utama,Financials,7700,939725706150000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BBHI,Allo Bank Indonesia Tbk.,2015-08-12,21512953877,Pengembangan,Financials,5975,128539899415075,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2015-08-12,2022-04-16
BBKP,Bank KB Bukopin Tbk.,2006-07-10,67019885160,Utama,Financials,226,15146494046160,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2006-07-10,2022-04-16
BBLD,Buana Finance Tbk.,1990-05-07,1645796054,Pengembangan,Financials,396,651735237384,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BBMD,Bank Mestika Dharma Tbk.,2013-07-08,4049189100,Utama,Financials,2050,8300837655000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-07-08,2022-04-16
BBNI,Bank Negara Indonesia (Persero,1996-11-25,18462169893,Utama,Financials,8400,155082227101200,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BBRI,Bank Rakyat Indonesia (Persero,2003-11-10,150043411587,Utama,Financials,4540,681197088604980,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2003-11-10,2022-04-16
BBRM,Pelayaran Nasional Bina Buana ,2013-01-09,8479490328,Utama,Energy,50,423974516400,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-01-09,2022-04-16
BBSI,Bank Bisnis Internasional Tbk.,2020-09-07,3274178463,Pengembangan,Financials,5325,17435000315475,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-09-07 09:00:00,2022-04-15 16:00:00,2020-09-07,2022-04-16
BBSS,Bumi Benowo Sukses Sejahtera T,2020-04-15,4800016020,Pengembangan,Properties & Real Estate,51,244800817020,2021-11-01 09:00:00,2022-04-15 15:59:00,,,2020-04-15,2022-04-16
BBTN,Bank Tabungan Negara (Persero),2009-12-17,10484100000,Utama,Financials,1620,16984242000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2009-12-17,2022-04-16
BBYB,Bank Neo Commerce Tbk.,2015-01-13,9327465018,Utama,Financials,1965,18328468760370,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2015-01-13,2022-04-16
BCAP,MNC Kapital Indonesia Tbk.,2001-06-08,42618850927,Utama,Financials,244,10398999626188,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-06-08,2022-04-16
BCIC,Bank JTrust Indonesia Tbk.,1997-06-25,13996806290,Pengembangan,Financials,147,2057530524630,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BCIP,Bumi Citra Permai Tbk.,2009-12-11,1429915525,Pengembangan,Properties & Real Estate,66,94374424650,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2009-12-11,2022-04-16
BDMN,Bank Danamon Indonesia Tbk.,1989-12-06,9675817341,Utama,Financials,2340,22641412577940,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BEBS,Berkah Beton Sadaya Tbk.,2021-03-10,9000000000,Pengembangan,Basic Materials,4110,36990000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-03-10 09:00:00,2022-04-15 16:00:00,2021-03-10,2022-04-16
BEEF,Estika Tata Tiara Tbk.,2019-01-10,1884312595,Pengembangan,Consumer Non-Cyclicals,57,107405817915,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-01-10,2022-04-16
BEKS,Bank Pembangunan Daerah Banten,2001-07-13,51351733883,Pengembangan,Financials,50,2567586694150,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-07-13,2022-04-16
BELL,Trisula Textile Industries Tbk,2017-10-03,7250000000,Pengembangan,Consumer Cyclicals,66,478500000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-10-03,2022-04-16
BESS,Batulicin Nusantara Maritim Tb,2020-03-09,3412610636,Pengembangan,Energy,484,1651703547824,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-03-09,2022-04-16
BEST,Bekasi Fajar Industrial Estate,2012-04-10,9647311150,Utama,Properties & Real Estate,105,1012967670750,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-04-10,2022-04-16
BFIN,BFI Finance  Indonesia Tbk.,1990-05-16,15967115620,Utama,Financials,1325,21156428196500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BGTG,Bank Ganesha Tbk.,2016-05-12,16303371203,Pengembangan,Financials,184,2999820301352,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2016-05-12,2022-04-16
BHAT,Bhakti Multi Artha Tbk.,2020-04-15,5000000000,Pengembangan,Financials,995,4975000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,,,2020-04-15,2022-04-16
BHIT,MNC Investama Tbk.,1997-11-24,86068156705,Utama,Industrials,57,4905884932185,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BIKA,Binakarya Jaya Abadi Tbk.,2015-07-14,592280000,Pengembangan,Properties & Real Estate,220,130301600000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2015-07-14,2022-04-16
BIKE,Sepeda Bersama Indonesia Tbk.,2022-03-21,1293334000,Pengembangan,Consumer Cyclicals,190,245733460000,2022-03-21 09:00:00,2022-04-15 15:59:00,2022-03-21 09:00:00,2022-04-15 16:00:00,2022-03-21,2022-04-16
BIMA,Primarindo Asia Infrastructure,1994-08-30,608175716,Pengembangan,Consumer Cyclicals,224,136231360384,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BINA,Bank Ina Perdana Tbk.,2014-01-16,5877722813,Utama,Financials,3380,19866703107940,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-01-16,2022-04-16
BINO,Perma Plasindo Tbk.,2021-11-25,2175000000,Pengembangan,Industrials,134,291450000000,2021-11-25 09:00:00,2022-04-15 15:59:00,2021-11-25 09:00:00,2022-04-15 16:00:00,2021-11-25,2022-04-16
BIPI,Astrindo Nusantara Infrastrukt,2010-02-11,44693066193,Pengembangan,Energy,110,4916237281230,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-02-11,2022-04-16
BIPP,Bhuwanatala Indah Permai Tbk.,1995-10-23,5028669366,Pengembangan,Properties & Real Estate,52,261490807032,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
BIRD,Blue Bird Tbk.,2014-11-05,2502100000,Utama,Transportation & Logistic,1270,3177667000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-11-05,2022-04-16
BISI,BISI International Tbk.,2007-05-28,3000000000,Utama,Consumer Non-Cyclicals,1375,4125000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-05-28,2022-04-16
BJBR,Bank Pembangunan Daerah Jawa B,2010-07-08,10416229249,Utama,Financials,1435,14947288972315,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-07-08,2022-04-16
BJTM,Bank Pembangunan Daerah Jawa T,2012-07-12,14865343101,Utama,Financials,765,11371987472265,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-07-12,2022-04-16
BKDP,Bukit Darmo Property Tbk,2007-06-15,7513992252,Pengembangan,Properties & Real Estate,91,683773294932,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-06-15,2022-04-16
BKSL,Sentul City Tbk.,1997-07-28,67083561082,Utama,Properties & Real Estate,52,3488345176264,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
